0.00573730,-0.02087402,1.02722168
0.00683594,-0.01904297,1.02929687
0.00622559,-0.01745605,1.02160645
0.00476074,-0.01989746,1.02478027
0.00817871,-0.01721191,1.02880859
0.00695801,-0.01904297,1.02685547
0.00598145,-0.01953125,1.02551270
0.00744629,-0.01843262,1.02551270
0.00646973,-0.01879883,1.02612305
0.00695801,-0.01770020,1.02514648
0.00646973,-0.01892090,1.02636719
0.00634766,-0.01831055,1.02612305
0.00659180,-0.01867676,1.02612305
-0.03784180,0.00952148,1.02880859
-0.16809082,0.03063965,1.02770996
-0.22094727,-0.05566406,1.03063965
-0.17443848,-0.06652832,1.02624512
-0.14392090,-0.08850098,1.03283691
-0.10217285,-0.07543945,1.02600098
-0.02954102,0.01623535,1.02612305
0.05334473,-0.01184082,1.01928711
0.07324219,-0.01184082,1.02612305
0.07849121,-0.01574707,1.02941895
0.15600586,0.03454590,1.01672363
0.34033203,-0.05798340,1.01806641
0.33850098,0.02038574,1.02246094
0.02294922,-0.01440430,1.02807617
0.01025391,-0.01867676,1.02624512
0.01232910,-0.01513672,1.02563477
0.01074219,-0.01757813,1.02624512
0.01135254,-0.01611328,1.02612305
0.01159668,-0.01635742,1.02636719
0.01074219,-0.01770020,1.02600098
0.01135254,-0.01684570,1.02600098
0.01110840,-0.01745605,1.02600098
0.01110840,-0.01660156,1.02587891
0.03405762,-0.00744629,1.02783203
0.26379395,-0.02221680,1.02282715
0.24597168,-0.01538086,1.02404785
0.19262695,-0.00048828,1.02368164
0.12182617,-0.01342773,1.02233887
0.05224609,-0.04028320,1.03649902
0.02038574,-0.07604980,1.02783203
-0.01794434,0.02844238,1.02551270
-0.06872559,-0.00891113,1.02661133
-0.12951660,-0.01843262,1.03247070
-0.07592773,-0.05004883,1.02795410
-0.02148438,0.00256348,1.02502441
-0.07873535,0.00183105,1.02758789
-0.20239258,-0.03527832,1.02880859
-0.22192383,-0.01501465,1.02917480
-0.00610352,-0.02233887,1.02600098
0.00671387,-0.01562500,1.02648926
0.00451660,-0.01684570,1.02685547
0.00451660,-0.01708984,1.02661133
0.00463867,-0.01733398,1.02661133
0.00439453,-0.01733398,1.02648926
0.00463867,-0.01745605,1.02636719
0.00488281,-0.01770020,1.02636719
0.00524902,-0.01745605,1.02624512
0.00439453,-0.01806641,1.02612305
0.00500488,-0.01794434,1.02587891
0.00402832,-0.01879883,1.02563477
0.00378418,-0.01928711,1.02587891
0.00390625,-0.02001953,1.02648926
0.00378418,-0.02075195,1.02600098
0.00305176,-0.02050781,1.02661133
0.00378418,-0.02001953,1.02575684
0.00305176,-0.01879883,1.02575684
0.00231934,-0.01965332,1.02612305
0.00366211,-0.01928711,1.02575684
0.00317383,-0.02001953,1.02648926
0.00305176,-0.01989746,1.02673340
